puzzle,solution,clues,difficulty,difficulty_range,result,time
000000000200300000000400079000000000020005048301840060008030500090008007006900100,964127853257389614813456279485693721629715348371842965748231596192568437536974182,23,4.5,4,964127853257389614813456279485693721629715348371842965748231596192568437536974182,866.027
000048002205000009000500004100300608460010307080060000004001000350000000800050210,617948532245173869938526174172394658469815327583762491724631985351289746896457213,27,4.1,4,617948532245173869938526174172394658469815327583762491724631985351289746896457213,0.195
700010002900470000040000000000002036015000070600700000300000000000081900006000510,753819642962473185148265397879152436215634879634798251391546728527381964486927513,22,4.1,4,753819642962473185148265397879152436215634879634798251391546728527381964486927513,3.671
000250031007300060000000900410780050980030010003000000000010000700000406050008000,649257831827391564135846972416782359982435617573169248368914725791523486254678193,24,5.0,4,649257831827391564135846972416782359982435617573169248368914725791523486254678193,0.299
060000800000405069004030000090500013000000902000010400803006100017200005000000000,562197834381425769974638521798542613145863972236719458823956147617284395459371286,24,4.1,4,562197834381425769974638521798542613145863972236719458823956147617284395459371286,0.418
002000005070605000000900030000020059210003007000000400047001000908007100500000004,132874965879635241456912738784126359215493687693758412347281596968547123521369874,24,4.3,4,132874965879635241456912738784126359215493687693758412347281596968547123521369874,0.227
900200003050009000006300007500604070007005802000000000400000030003021004001000090,974256183358179426216348957582614379647935812139782645465897231893521764721463598,24,4.8,4,974256183358179426216348957582614379647935812139782645465897231893521764721463598,0.266
000001000060500037704000050000000000000405800900160002008000400001080760029000000,593671284862549137714238956145827693236495871987163542378916425451382769629754318,23,5.0,4,593671284862549137714238956145827693236495871987163542378916425451382769629754318,14.189
000040000002000609000000540039004200020700400000006008040008902700009800000670000,961845723452317689387962541139584267826731495574296318643158972715429836298673154,24,4.8,4,961845723452317689387962541139584267826731495574296318643158972715429836298673154,3.734
700000540008400106500002000000700008000009200170008900009060030005300610000000000,791836542238475196546192387952713468683549271174628953819264735425387619367951824,24,4.5,4,791836542238475196546192387952713468683549271174628953819264735425387619367951824,6.056
000000460005070000029306000081050700500602310000000005000500008000100200007060030,738915462645278193129346587981453726574682319362791845413529678896137254257864931,25,4.2,4,738915462645278193129346587981453726574682319362791845413529678896137254257864931,1.051
967000010000090004010000065000050020080000400109000007800700000000030006400105070,967543218258691734314872965743958621685217493129364857831726549572439186496185372,24,4.5,4,967543218258691734314872965743958621685217493129364857831726549572439186496185372,0.230
800203704003800010020000060360907100045000000009030600000301000000006800000050400,851263794673849512924175368368927145745618923219534687497381256532496871186752439,26,4.7,4,851263794673849512924175368368927145745618923219534687497381256532496871186752439,0.051
000000397001407200800000600120009070000001900500020000005000000260010705000800030,452168397691437258873295641126389574738541962549726813385674129264913785917852436,25,4.1,4,452168397691437258873295641126389574738541962549726813385674129264913785917852436,3.798
000410070600750030000600019700000040080000091002540700270000000030000000000200063,853419672619752834427683519761928345584367291392541786276134958135896427948275163,25,4.2,4,853419672619752834427683519761928345584367291392541786276134958135896427948275163,2.689
000030000004000003700000800005602000060040500000090007401300008020800051009001000,512938746894576213736214895975682134168743529243195687451327968327869451689451372,23,4.7,4,512938746894576213736214895975682134168743529243195687451327968327869451689451372,13.836
047005203800000005020030000030006070600700008000000000082450010000200000150800040,947185263813627495526934187238516974691742538475398621782459316364271859159863742,25,4.6,4,947185263813627495526934187238516974691742538475398621782459316364271859159863742,0.115
000009005006000090800300000090600004100540070080032000200000040010000309000001200,741289635326154798859376412593617824162548973487932561275893146614725389938461257,23,4.1,4,741289635326154798859376412593617824162548973487932561275893146614725389938461257,1.734
000000008000009000100028397803000004070306000000000009068400200005000000020087060,936754128287139546154628397813972654579346812642815739368491275795263481421587963,24,4.5,4,936754128287139546154628397813972654579346812642815739368491275795263481421587963,3.577
000000609000309000048000050020010700600000002000007300100506004590000000000430000,375184629216359487948762153829613745637845912451927368183596274594271836762438591,22,4.4,4,375184629216359487948762153829613745637845912451927368183596274594271836762438591,12.450
060200300000007005000300701006080400703090600800000000008030104904000000000405070,167258349329147865485369721596782413713594682842613597278936154954871236631425978,25,4.2,4,167258349329147865485369721596782413713594682842613597278936154954871236631425978,0.236
230005400000400010000030000410008006062001000000003071509006000040090000120000008,231765489795482613684139527417528936362971854958643271579816342843297165126354798,25,4.2,4,231765489795482613684139527417528936362971854958643271579816342843297165126354798,4.332
005104000106090000000000300000000450409208060081006000000400070007000930020001600,235164789176893524894725316362917458459238167781546293613459872547682931928371645,25,4.7,4,235164789176893524894725316362917458459238167781546293613459872547682931928371645,0.067
090060001200705000005100060087290300020400100000000080000000800004050006000900004,493862751261735498875149263187296345526483179349571682952614837714358926638927514,24,4.6,4,493862751261735498875149263187296345526483179349571682952614837714358926638927514,0.084
000001005040060010007300000580030460002000000900045100000000500004008000030602800,326891745849567213157324986581739462472186359963245178698473521214958637735612894,24,4.1,4,326891745849567213157324986581739462472186359963245178698473521214958637735612894,0.112
300581000008000000500900006005060019009005460400000305000209000000800000040073800,367581924298746531514932786835467219179325468426198375683259147752814693941673852,26,4.1,4,367581924298746531514932786835467219179325468426198375683259147752814693941673852,1.887
005100080007000000006053004300000050009000006100260309500001400020040000000090003,935174682847926531216853974362419758459738216178265349593681427621347895784592163,24,4.6,4,935174682847926531216853974362419758459738216178265349593681427621347895784592163,0.870
300010080058000000004500000000700400706000903043020060200000030009006001000100079,392614785658397124174582396981763452726845913543921867217459638839276541465138279,25,4.7,4,392614785658397124174582396981763452726845913543921867217459638839276541465138279,4.727
900780001000009400704600000043000100209005700000000206000006080008400000000900605,932784561186529473754613829643297158219865734875341296497156382568432917321978645,25,4.8,4,932784561186529473754613829643297158219865734875341296497156382568432917321978645,0.466
400070050300004000001069000060002004000001078009050100800010000000900030000000206,482173659396584721571269483168732594245691378739458162827316945614925837953847216,23,4.5,4,482173659396584721571269483168732594245691378739458162827316945614925837953847216,0.203
037000000000003010009004700600050000005400200001060470000305800000200056010080040,837196524254873619169524783648752931795431268321968475476315892983247156512689347,25,4.3,4,837196524254873619169524783648752931795431268321968475476315892983247156512689347,16.556
270900003085000020900000500000000030530060790000401800400070000000005600008003000,274956183685314927913782546846597231531268794729431865462179358397845612158623479,24,4.7,4,274956183685314927913782546846597231531268794729431865462179358397845612158623479,3.151
000604500030000000900000007002000031071023000600800002000002000005070006200090008,728634519136759824954281367582467931471923685693815742869542173345178296217396458,23,5.0,4,728634519136759824954281367582467931471923685693815742869542173345178296217396458,0.752
000501090270000050031000000005906014000000000006003009000000005050030086108670000,684521397279364851531897462325986714947152638816743529463218975752439186198675243,25,4.3,4,684521397279364851531897462325986714947152638816743529463218975752439186198675243,0.219
900006001000040000610250000000090320002500400500000000030007260860000130000000008,928376541753149682614258973186794325372581496549632817435817269867925134291463758,24,4.2,4,928376541753149682614258973186794325372581496549632817435817269867925134291463758,1.915
481000005005901000007000400160002003000000000000090007000185300050000041200300000,481637295625941738397528416164752983579813624832496157946185372753269841218374569,24,4.5,4,481637295625941738397528416164752983579813624832496157946185372753269841218374569,2.160
004870005000000900000104002300460000000000000001020870700098300050000000036000020,264879135813256947579134682385467219427981563691523874742698351158342796936715428,23,5.0,4,264879135813256947579134682385467219427981563691523874742698351158342796936715428,11.081
005002008708010003000030750940070800003800409000006070000000604010000000350000007,435762198768519243129438756941273865673851429582946371297385614814697532356124987,26,4.8,4,435762198768519243129438756941273865673851429582946371297385614814697532356124987,0.041
000090002000000600700001050000020010260300900080709004002000000008000001050634000,846597132915243687723861459597426813264318975381759264472185396638972541159634728,23,4.3,4,846597132915243687723861459597426813264318975381759264472185396638972541159634728,4.592
000000908701030000000608000000000500800010074002000000270040050030001000604053200,426175938781439625953628417197384562865912374342567891279846153538291746614753289,24,4.9,4,426175938781439625953628417197384562865912374342567891279846153538291746614753289,0.849
020003000300052908006040001000800700800000009060010020400020053005000000070000000,928173546314652978756948231132894765847265319569317824481729653295436187673581492,23,4.1,4,928173546314652978756948231132894765847265319569317824481729653295436187673581492,2.239
000000000450700610000015003108040200300507000005000000039100004000003080002600007,281436759453792618697815423168349275324567891975281346739128564546973182812654937,25,4.8,4,281436759453792618697815423168349275324567891975281346739128564546973182812654937,1.191
029000000000006070600400500060900003003540100100000008300050400000270095090800000,729185634514326879638497521467918253983542167152763948371659482846271395295834716,25,4.2,4,729185634514326879638497521467918253983542167152763948371659482846271395295834716,0.525
080000035000090004001803090300210000007940200040000080010600500000100008609000040,982461735536792814471853692398215476167948253245376189814639527753124968629587341,26,4.2,4,982461735536792814471853692398215476167948253245376189814639527753124968629587341,0.059
050000009800900523900020010000082100605000004000047000790800000006000030030000600,352718469817964523964325817473582196625193784189647352791836245546271938238459671,25,4.8,4,352718469817964523964325817473582196625193784189647352791836245546271938238459671,0.169
000039050000000207002001000500000700960000300000080040100020000400010903300700800,741239658893465217652871439518342796964157382237986145189623574476518923325794861,23,4.4,4,741239658893465217652871439518342796964157382237986145189623574476518923325794861,2.176
000006400006490021000010098000000002425000000300000170010508000040030000700600030,291876453836495721574312698167983542425167389389254176913548267642739815758621934,25,4.6,4,291876453836495721574312698167983542425167389389254176913548267642739815758621934,0.401
018000030700600005000087000005000007000900200000800050091008000030140008020000090,618592734742631985359487162965324817183975246274816359491268573537149628826753491,23,4.3,4,618592734742631985359487162965324817183975246274816359491268573537149628826753491,17.212
700900000000060540010035008690000020002500790000400006020000430000003009800000000,758914362239867541416235978695371824142586793387492156921658437574123689863749215,24,4.4,4,758914362239867541416235978695371824142586793387492156921658437574123689863749215,0.562
000070008103500000000904320040000070308400001001005800095000000000000760000200005,964372158123568947587914326649183572358427691271695834895746213432851769716239485,24,4.3,4,964372158123568947587914326649183572358427691271695834895746213432851769716239485,1.998
700060000000030009200450000470000000000010057503000260002001000040700318000000000,754169832168237549239458176471526983826913457593874261382641795645792318917385624,23,4.4,4,754169832168237549239458176471526983826913457593874261382641795645792318917385624,0.885
630000007008070910000000000100002000004600005050007009400000260000028001000009008,632194857548273916917586342173952684894631725256847139489715263765328491321469578,23,4.4,4,632194857548273916917586342173952684894631725256847139489715263765328491321469578,7.937
006900000000200008000030410007500602000007000010840005309080000000050700405000000,546918237193274568728635419837591642654327981912846375369782154281453796475169823,23,4.1,4,546918237193274568728635419837591642654327981912846375369782154281453796475169823,0.096
002000000000200109090058000000100060037004010500070008053802006040090000000000300,862931574375246189194758632489125763237684915516379248753812496641593827928467351,24,5.0,4,862931574375246189194758632489125763237684915516379248753812496641593827928467351,3.636
700000060006050100010900000000010589000600002105000000000063050043000007000280001,724138965936452178518976243462317589389645712175829436291763854843591627657284391,24,4.7,4,724138965936452178518976243462317589389645712175829436291763854843591627657284391,0.238
004160005000000300000050008020408010070000600901030000000040030042000090007305000,834169275715824369269753148526478913473591682981236457158942736342687591697315824,24,4.5,4,834169275715824369269753148526478913473591682981236457158942736342687591697315824,1.716
001004008070260000006800310030000140000040700600000009000080000040105000700003200,921534678873261495456879312237958146195642783684317529512786934349125867768493251,24,4.3,4,921534678873261495456879312237958146195642783684317529512786934349125867768493251,1.086
010000020000400600048003070400507090507000030020060000002000000300100800000090001,716859324235471689948623175461537298597218436823964517152786943379145862684392751,23,4.3,4,716859324235471689948623175461537298597218436823964517152786943379145862684392751,0.480
000600009290000004003907020407050200000060080002000105006100308730006000100000000,874612539291538674653947821467851293519263487382794165926175348735486912148329756,26,4.3,4,874612539291538674653947821467851293519263487382794165926175348735486912148329756,0.125
007000030002000007500700020408009000000030065000080001910400006620800000000001000,847126539362958147591743628458619273179234865236587491915472386623895714784361952,23,4.2,4,847126539362958147591743628458619273179234865236587491915472386623895714784361952,0.399
000000000870000130300500002098006000000090600100300080000067004200080009000904010,529431876874629135316578492498716523753892641162345987981267354245183769637954218,24,5.0,4,529431876874629135316578492498716523753892641162345987981267354245183769637954218,8.991
020070001700000648000900050006047000000000009000100500608000100000000000407065000,524876931791352648863914257986547312175623489342198576658739124239481765417265893,22,4.5,4,524876931791352648863914257986547312175623489342198576658739124239481765417265893,5.076
104600000000000060600000810030012080020300000090000400000805206005004700002009000,154698372283471965679253814436912587528347691791586423917835246865124739342769158,24,4.4,4,154698372283471965679253814436912587528347691791586423917835246865124739342769158,2.070
000500000090000600038000901963002008020007000000090040009050010710800000302000060,671529483294138675538764921963412758425687139187395246849256317716843592352971864,25,4.1,4,671529483294138675538764921963412758425687139187395246849256317716843592352971864,1.516
000210306070000050200007000016050000002039004300070000005000000030000041000860003,589214376471396852263587419816452937752639184394178265125743698638925741947861523,24,4.6,4,589214376471396852263587419816452937752639184394178265125743698638925741947861523,0.627
000800020000001000100045070000000803083002007059000060970050042200007035030000000,347896521825731496196245378612479853483562917759318264978153642264987135531624789,26,4.8,4,347896521825731496196245378612479853483562917759318264978153642264987135531624789,3.499
000000001070480090002060030000000043058000060306017058004030009000006000007005080,683529471175483692492761835719658243258394167346217958564832719831976524927145386,26,4.1,4,683529471175483692492761835719658243258394167346217958564832719831976524927145386,1.004
000600004004710092000009108002900400010005000008000070700000900000800300500040000,195628734864713592327459168672981453413275689958364271781532946246897315539146827,23,4.8,4,195628734864713592327459168672981453413275689958364271781532946246897315539146827,0.748
020090007000004206005000000100000000000005040046300000002700500001030080300082470,624193857937854216815627394193248765278965143546371928482716539751439682369582471,24,4.7,4,624193857937854216815627394193248765278965143546371928482716539751439682369582471,9.512
900000000000300800008070006010000600000800402740012000000060004103400000000051300,961285743527346891438179256812534679356897412749612538295763184173428965684951327,23,4.3,4,961285743527346891438179256812534679356897412749612538295763184173428965684951327,12.243
000003000600000091001004025500072900007005210010000000004700158000000070005000400,259813746648527391371964825536172984897645213412398567924736158183459672765281439,25,4.8,4,259813746648527391371964825536172984897645213412398567924736158183459672765281439,1.831
000004000030691070060000105070009402900070060082000000010000080700800040000000509,198754623235691874467238195673189452941572368582346917314925786759863241826417539,25,4.5,4,198754623235691874467238195673189452941572368582346917314925786759863241826417539,1.667
000000041080700002030010900900050600516800000000009000000008000020371008000000006,265983741189745362437216985978452613516837429342169857751698234624371598893524176,23,4.3,4,265983741189745362437216985978452613516837429342169857751698234624371598893524176,0.543
000000050082005006007020000073000000000308620000704090000000005906000700000016008,164837259382945176597621843673192584419358627258764391831279465946583712725416938,23,4.8,4,164837259382945176597621843673192584419358627258764391831279465946583712725416938,4.458
030109500208007000000000013600000704050900000003000800042300005500000040000002000,436129587218537496975846213689215734754983621123674859842361975561798342397452168,23,4.4,4,436129587218537496975846213689215734754983621123674859842361975561798342397452168,2.270
051000260000900004020060008070028000600003950000000000803070020000000000100005670,951487263386952714724361598479528136618743952235619847893176425567294381142835679,24,4.8,4,951487263386952714724361598479528136618743952235619847893176425567294381142835679,0.312
007016000008003406050004210400300009000000045700005000070000050030000800900801000,347216598128593476659784213415327689293168745786945132871632954532479861964851327,25,4.3,4,347216598128593476659784213415327689293168745786945132871632954532479861964851327,0.055
040072000000059807000000000010506000000097010090100200320000000004060090608003500,945872631231659847786431952417526389862397415593184276329745168154268793678913524,25,5.0,4,945872631231659847786431952417526389862397415593184276329745168154268793678913524,5.196
004017080000000004906300020200000030100000067405000000000200000080163200000049000,324517986871926354956384721297651438138492567465738192643275819789163245512849673,24,4.7,4,324517986871926354956384721297651438138492567465738192643275819789163245512849673,1.144
008003009010600003000000007001009002000400100700020030003002001050130040070005000,468273519917654283325918467541389672832467195796521834683742951259136748174895326,24,4.7,4,468273519917654283325918467541389672832467195796521834683742951259136748174895326,5.756
602000090000709001080000000403000009900058400000004020000200500006040012000087000,672815394345729681189436275413672859927158463568394127794261538856943712231587946,24,4.2,4,672815394345729681189436275413672859927158463568394127794261538856943712231587946,0.112
000300700000080102019002000001040005600009000000001809840700000070005000002000900,528314796364987152719652483291846375687539214435271869846793521973125648152468937,23,4.7,4,528314796364987152719652483291846375687539214435271869846793521973125648152468937,0.305
000004000075008001000600000006080050009000310700300608000703400000900000310002000,963154872475238961281679534136487259849526317752391648598713426627945183314862795,23,4.1,4,963154872475238961281679534136487259849526317752391648598713426627945183314862795,3.331
010075093004900120007000000003010004090007000061009030000000618200800000000050040,812675493654938127937142856723516984498327561561489732375294618249861375186753249,26,4.4,4,812675493654938127937142856723516984498327561561489732375294618249861375186753249,0.059
000000104000000520040007009600000000900140006002300005830005000020700810007000900,295638174376491528148257369684579231953142786712386495831925647529764813467813952,24,4.1,4,295638174376491528148257369684579231953142786712386495831925647529764813467813952,83.863
000070004000902360080000109054603002000809703000000000090000021003500000100000500,369175284415982367287364159754613892621859743938247615596738421843521976172496538,25,4.8,4,369175284415982367287364159754613892621859743938247615596738421843521976172496538,0.067
000002047010000009200000000040079630000006000000040800823600000709000000004020500,695182347418763259237495168541879632982536714376241895823654971759318426164927583,23,4.4,4,695182347418763259237495168541879632982536714376241895823654971759318426164927583,2.478
000030000108200006069000400070000050005042001001600004000000038000720000500300900,457136892138294576269578413674813259385942761921657384792465138813729645546381927,24,4.2,4,457136892138294576269578413674813259385942761921657384792465138813729645546381927,0.907
000600000950000004400000379005100097100020040007460000000006008001000020039580000,783694152952371864416852379645138297198725643327469581574216938861943725239587416,26,4.1,4,783694152952371864416852379645138297198725643327469581574216938861943725239587416,1.163
800030000030080120006000004000800000300000702080029000500200401162000000090670000,817432596934586127256917834725843619349165782681729345573298461162354978498671253,25,4.1,4,817432596934586127256917834725843619349165782681729345573298461162354978498671253,20.329
004000806300009000000760000000000000002100900091350460060900050400007003007500100,714235896326489571985761342573694218642178935891352467168923754459817623237546189,25,4.2,4,714235896326489571985761342573694218642178935891352467168923754459817623237546189,0.720
052900070600020001070000009005600910007408000160000008000000000006500802020060030,852941673639725481471836259385672914297418365164359728543287196716593842928164537,26,4.1,4,852941673639725481471836259385672914297418365164359728543287196716593842928164537,0.563
800000040010030020050040008020605090500200607100080200603002900000400070001000000,897526341416738529352941768724615893538294617169387254643172985985463172271859436,26,4.1,4,897526341416738529352941768724615893538294617169387254643172985985463172271859436,0.386
510600002000000805090030060000003001450000020000150070080004000074000009009706000,517689342346271895892435167728943651451867923963152478285394716674518239139726584,25,4.3,4,517689342346271895892435167728943651451867923963152478285394716674518239139726584,0.834
040506003008009060000310500001008000300020400400007000000900600654000009000000002,142586973538749261976312584261498735387125496495637128823951647654273819719864352,24,4.3,4,142586973538749261976312584261498735387125496495637128823951647654273819719864352,1.454
070890200005000003001040806080000002000002308009000100003100600000000000500486000,376895214845261973921743856687314592154972368239658147493127685768539421512486739,24,4.4,4,376895214845261973921743856687314592154972368239658147493127685768539421512486739,1.276
001007000000090008000201050560000920000020600000009000100402000358000004400080010,631857492725394168849261753563148927987523641214679835176432589358916274492785316,24,4.8,4,631857492725394168849261753563148927987523641214679835176432589358916274492785316,1.384
000010000500000020107003600004700000000400000809006010000050700200098005400000086,692815374543967821187243659364721598751489263829536417918654732276398145435172986,23,4.1,4,692815374543967821187243659364721598751489263829536417918654732276398145435172986,14.699
000009000010800042000051080150307000080020006002000030571080000000030600800000000,738249165915863742624751389156397824387524916492618537571486293249135678863972451,24,4.6,4,738249165915863742624751389156397824387524916492618537571486293249135678863972451,0.740
054002007030000600700010053908000300010000000300060040020170506007008000000526000,654382917139745682782619453948257361216493875375861249823174596567938124491526738,27,4.4,4,654382917139745682782619453948257361216493875375861249823174596567938124491526738,0.845
000028003806000010000950200000030000400700300052800004680000000070000400003209080,795128643826347915134956278917534862468792351352861794689413527271685439543279186,25,4.3,4,795128643826347915134956278917534862468792351352861794689413527271685439543279186,0.235
050180009002000080070200000603900000000070402000010500000000701090000000520008000,456183279132497685879265143643952817915876432287314596368549721794621358521738964,22,4.2,4,456183279132497685879265143643952817915876432287314596368549721794621358521738964,0.057
080530000100002050000000318008050901600008003420000000004610000000005000000700402,987531624143862759562974318738256941659148273421397586274613895896425137315789462,25,4.4,4,987531624143862759562974318738256941659148273421397586274613895896425137315789462,1.627
002009601008000000090080000710900000200060000040007500900020760000004005060000310,432579681678241953591386247716952438285463179349817526953128764127634895864795312,24,4.2,4,432579681678241953591386247716952438285463179349817526953128764127634895864795312,4.788
005000000800104003020060018006040030200000065050000007040600020010007000080000304,175283649869154273324769518796845132238971465451326987543698721912437856687512394,25,4.2,4,175283649869154273324769518796845132238971465451326987543698721912437856687512394,1.835
000000080500000009008030002100040000400860090006200100340907005050000004010000000,264579381531428769978136452195743826423861597786295143342987615857612934619354278,23,4.3,4,264579381531428769978136452195743826423861597786295143342987615857612934619354278,25.601
500009840060500007300020900196008003038000000200000000000036501000070000000100200,572319846961584327384627915196248753438751692257963184829436571615872439743195268,25,4.6,4,572319846961584327384627915196248753438751692257963184829436571615872439743195268,0.147
000601000800007005003050900307000804084003091500000300100064000000000200050970000,975631482841297635263458917397516824684723591512849376129364758736185249458972163,26,4.3,4,975631482841297635263458917397516824684723591512849376129364758736185249458972163,1.077
010000000008002004060100750004000906500200300000607000009480000300000000000926030,415769823978352164263148759724835916596214387831697542659483271342571698187926435,24,4.9,4,415769823978352164263148759724835916596214387831697542659483271342571698187926435,1.844
000060000002350609009000047006000500003000400090700000000100960070800000004000020,137469852842357619569218347286941573753682491491735286328174965975826134614593728,22,4.4,4,137469852842357619569218347286941573753682491491735286328174965975826134614593728,2.768
780000130002007900000010002000900050009401000600000080003708000001006000000004700,785629134132847965496315872827963451359481627614572389543798216971236548268154793,23,4.6,4,785629134132847965496315872827963451359481627614572389543798216971236548268154793,3.114
005030004000901005370000000603002500000004200000150000000086090508009000401000000,125738964846921375379645182613892547957364218284157639732586491568419723491273856,24,4.2,4,125738964846921375379645182613892547957364218284157639732586491568419723491273856,0.403
003000700000006502007050090050008460006300009100040000000029040000004006008000000,563291784914786532827453691752918463486375219139642857671529348295834176348167925,23,4.8,4,563291784914786532827453691752918463486375219139642857671529348295834176348167925,0.312
100000840038500900000700005390000406000900000006010020000009074000000100570003000,157296843238541967649738215391872456725964381486315729813629574962457138574183692,24,4.3,4,157296843238541967649738215391872456725964381486315729813629574962457138574183692,0.928
600003100500070003700008090000000935007200000000001080000000200090310000004906000,648593127519672843732148596421867935387259614965431782153784269296315478874926351,23,4.6,4,648593127519672843732148596421867935387259614965431782153784269296315478874926351,0.763
600000052235006700070000000000000004504018000060000500010002000800371200000005370,691837452235146798478259613789563124524718936163924587317492865856371249942685371,26,4.1,4,691837452235146798478259613789563124524718936163924587317492865856371249942685371,1.971
068000002051000648000090000600400201007000000000028000006500000000002790010000500,768145932951273648432896175693457281827361459145928367276539814584612793319784526,23,4.3,4,768145932951273648432896175693457281827361459145928367276539814584612793319784526,1.945
000002060500670000000803504607090108009008006000000700200100030193000800050000000,781542369534679281962813574647395128319728456825461793276184935193256847458937612,26,4.5,4,781542369534679281962813574647395128319728456825461793276184935193256847458937612,0.143
270060000000004008013000000000840500400050020000009060000080000060100000700602010,274968153695314278813527946927846531436751829581239764152483697369175482748692315,22,4.9,4,274968153695314278813527946927846531436751829581239764152483697369175482748692315,7.601
040000001502034009007600000010000900000900007004060030000520100081003200000006400,843279651562134789197685324718352946326948517954761832439527168681493275275816493,25,4.6,4,843279651562134789197685324718352946326948517954761832439527168681493275275816493,0.771
380000000000010000409007002000009605750001000008002030002000000040000029090086500,385924716627318954419567382231849675754631298968752431872495163546173829193286547,24,4.2,4,385924716627318954419567382231849675754631298968752431872495163546173829193286547,3.178
040600008301000700006004190003006040700800000000002080092007000060400000000000005,249671538351298764876534192983756241724813659615942387592387416168425973437169825,23,4.4,4,249671538351298764876534192983756241724813659615942387592387416168425973437169825,0.582
070000801006900520000000000000602090000070100008000607600700005002010000780043000,579324861316987524824165379157632498463879152298451637631798245942516783785243916,24,4.1,4,579324861316987524824165379157632498463879152298451637631798245942516783785243916,2.186
004002009800070001020030000000900040000800000700000005030080600570000000000006200,314652879865479321927138564183925746659847132742361985231584697576293418498716253,20,4.1,4,314652879865479321927138564183925746659847132742361985231584697576293418498716253,5.855
080009074400000000030000060700000050000010600540000092360700001005002000000800006,681259374457638219239471865713926458928514637546387192362745981895162743174893526,23,4.7,4,681259374457638219239471865713926458928514637546387192362745981895162743174893526,9.425
000400007368020000000008000050000008000050230000300904000067000210000060005000070,592416387368729541741538692453692718179854236826371954934167825217985463685243179,22,4.4,4,592416387368729541741538692453692718179854236826371954934167825217985463685243179,27.669
300006001020800000005300400040600500100000384000000000000010053000007900800009000,394756821721894635685321497247683519156972384938145276469218753512437968873569142,22,4.7,4,394756821721894635685321497247683519156972384938145276469218753512437968873569142,0.365
205007004000010000040000290070008600500009080380000500820090000000200450000700000,235967814798412365641853297479528631516349782382176549824695173967231458153784926,24,4.2,4,235967814798412365641853297479528631516349782382176549824695173967231458153784926,1.156
000570200200400010080001060000706000690000500030004001800030920000000000079005000,961578243257463819483291765514786392698312574732954681845137926326849157179625438,24,4.6,4,961578243257463819483291765514786392698312574732954681845137926326849157179625438,1.666
300000020050091080000800600030000500008006004490005002000309000700000040800040007,381657429652491783974823651237984516518236974496715832145379268729168345863542197,24,4.2,4,381657429652491783974823651237984516518236974496715832145379268729168345863542197,1.394
721000000009078300000009000206000005003005001000040000000800000600000708070300420,721536894569478312834129567286713945493685271157942683342867159615294738978351426,23,4.3,4,721536894569478312834129567286713945493685271157942683342867159615294738978351426,2.125
700000200004200308053007601007080000000003004800400090908040000070000000020000060,786134259194256378253897641547982136619573824832461597968345712371629485425718963,24,4.7,4,786134259194256378253897641547982136619573824832461597968345712371629485425718963,0.733
020900000010300095030100070000050023000009607000010000074000000500070804000060000,725946381416387295938125476147658923852439617369712548674893152593271864281564739,23,4.1,4,725946381416387295938125476147658923852439617369712548674893152593271864281564739,0.699
908000003006070048020000610001700080400890000000000400600000130000020054043001000,958416723316279548724358619591734286462895371837162495685947132179623854243581967,26,5.0,4,958416723316279548724358619591734286462895371837162495685947132179623854243581967,5.110
007509004100200700020007010001080240000006000070020008005004000900100400800600005,637519824159248763428367519591783246284956371376421958715894632962135487843672195,26,4.7,4,637519824159248763428367519591783246284956371376421958715894632962135487843672195,0.215
700010800000300050405009000000100429009080005230000000060007000000001380042000000,793512846126348957485679213578136429619284735234795168361827594957461382842953671,24,4.4,4,793512846126348957485679213578136429619284735234795168361827594957461382842953671,0.304
068000000100200000209067000090700030003802700000004005704008060000029300000000040,368945127175283694249167853891756432453892716627314985714538269586429371932671548,25,4.4,4,368945127175283694249167853891756432453892716627314985714538269586429371932671548,1.650
000000000093000050700040006050300070402000010009050020007520000000080003200069000,564831792193276854728945136856312479472698315319754628687523941945187263231469587,23,4.7,4,564831792193276854728945136856312479472698315319754628687523941945187263231469587,6.153
806000000020058094000000200500001403060000017008000060007403009490000070000200000,836942751721358694945716238579621483264839517318574962157463829492185376683297145,25,5.0,4,836942751721358694945716238579621483264839517318574962157463829492185376683297145,0.199
800406100400000063000209500000190000001004700609003004045900000000000002003000005,852436197497518263316279548784192356531864729629753814245987631168345972973621485,25,4.6,4,852436197497518263316279548784192356531864729629753814245987631168345972973621485,0.366
800010530001600409000090000010506000040030160000000084502000600000350000083200000,869412537751683429324795816918546372247938165635127984592871643176354298483269751,26,4.3,4,869412537751683429324795816918546372247938165635127984592871643176354298483269751,0.102
000030000000008607620100030000600001009027300004000000800004016700000890000300005,475936182931248657628175934387659421519427368264813579853794216742561893196382745,24,4.5,4,475936182931248657628175934387659421519427368264813579853794216742561893196382745,1.134
000400005005680000300020900010040002030000001408000000700200040060007010050300006,829473165175689324346521978617945832532768491498132657783216549964857213251394786,24,4.8,4,829473165175689324346521978617945832532768491498132657783216549964857213251394786,2.450
000001460089600000000030000720000000000100700008900605206000100000300000070080020,352891467189674253647235891723568914965143782418927635236759148894312576571486329,22,4.5,4,352891467189674253647235891723568914965143782418927635236759148894312576571486329,19.328
000700003003094006100060800364001000000000020000000000000400007509300000801007000,456728193283194756197563842364271985718935624925846371632489517579312468841657239,22,4.3,4,456728193283194756197563842364271985718935624925846371632489517579312468841657239,0.433
