puzzle,solution,clues,difficulty,difficulty_range,result,time
200008000050000300400090560090700000006000430007300080960030200080002000000007004,231658749659274318478193562893746125126589437547321986964835271785412693312967854,24,3.4,3,231658749659274318478193562893746125126589437547321986964835271785412693312967854,0.478
056000800000650170000000009097005000064091030000000000000002094802170000030000000,156937842928654173473218659397825416264791538581463927615382794842179365739546281,24,3.4,3,156937842928654173473218659397825416264791538581463927615382794842179365739546281,0.963
000063090000500804450001003010006900200000000000280400000000080096004300000010600,782463195631529874459871263517346928248195736963287451174632589896754312325918647,24,3.9,3,782463195631529874459871263517346928248195736963287451174632589896754312325918647,3.218
000810700200040000000000004600500003020008076048000000005600910091000057000900000,354816729287349561916275834679524183523198476148763295435687912891432657762951348,24,3.2,3,354816729287349561916275834679524183523198476148763295435687912891432657762951348,0.571
000009000800000300016500000050002070000040100072860090000007040008000960005100200,543289716897416352216573489154932678689745123372861594931627845728354961465198237,24,3.2,3,543289716897416352216573489154932678689745123372861594931627845728354961465198237,5.362
700090306000420000010050000003008064600500070420630000900000005000000007200060930,752891346896423751314756892573918264689542173421637589938274615165389427247165938,26,3.4,3,752891346896423751314756892573918264689542173421637589938274615165389427247165938,0.145
500000070000400000304060005003702098900000047000090006000020810020630000001900000,596183472278459361314267985163742598985316247742895136637524819829631754451978623,25,3.7,3,596183472278459361314267985163742598985316247742895136637524819829631754451978623,0.862
000000209004600000720900300308010907090000106000500000000380000470100000000006020,583741269914632578726958314368214957295873146147569832652387491479125683831496725,24,3.4,3,583741269914632578726958314368214957295873146147569832652387491479125683831496725,0.826
930040000060050040004009083240000096600500000001000200790060000000408050000002000,937841625168253947524679183243187596679524831851936274792365418316498752485712369,25,3.8,3,937841625168253947524679183243187596679524831851936274792365418316498752485712369,0.160
000003000002000310005080000000100000700902081000638004000000050580090407001800090,697213845842567319315489762428175936763942581159638274934726158586391427271854693,25,3.6,3,697213845842567319315489762428175936763942581159638274934726158586391427271854693,47.533
301000500040085000020001040100000008002508090006000407000860000008093000000000069,371924586649385172825671943194736258732548691586219437957862314468193725213457869,25,3.1,3,371924586649385172825671943194736258732548691586219437957862314468193725213457869,0.334
000000040502000039000006501309001025406000903000000000000000000680045000100930006,891753642562814739734296581379461825416582973258379164945627318683145297127938456,25,3.6,3,891753642562814739734296581379461825416582973258379164945627318683145297127938456,0.453
075000010104000000930500000800005000000803590000002064407000030010009040308100900,275384619184796253936521487829465371641873592753912864497258136512639748368147925,27,3.1,3,275384619184796253936521487829465371641873592753912864497258136512639748368147925,4.609
029000000000700400070840530002030000900074006000100000800000300260001090037000010,429513687358769421176842539712635948983274156645198273891457362264381795537926814,25,4.0,3,429513687358769421176842539712635948983274156645198273891457362264381795537926814,4.203
540000000800010730030000001100080900020345017000000000004206000000130000080007005,541723896896514732237869451175682943928345617463971528714256389659138274382497165,25,3.1,3,541723896896514732237869451175682943928345617463971528714256389659138274382497165,0.363
038060009764010300000000001026080050000000002000103000000000006080200000001600407,138762549764519328952348761426987153319456872875123694547891236683274915291635487,24,4.2,4,138762549764519328952348761426987153319456872875123694547891236683274915291635487,1.555
000403000030000002850090460510040200000829000000007080020700010300005000000000008,962473851431568972857291463518346297746829135293157684625784319384915726179632548,24,4.4,4,962473851431568972857291463518346297746829135293157684625784319384915726179632548,0.241
000000050000079400000305070700003800030800020205060100006000000400001009109000005,647128953513679482892345671761253894934817526285964137356492718478531269129786345,24,4.1,4,647128953513679482892345671761253894934817526285964137356492718478531269129786345,0.702
029050006400800000000001300047000902000000000030600000008002037000075200300000040,129753486453869721786421395647538912895214673231697854568942137914375268372186549,23,4.4,4,129753486453869721786421395647538912895214673231697854568942137914375268372186549,1.176
028000160070080000003600000086020001000700000037090026000000480000030009000801003,528973164674182935913654872486325791295716348137498526351269487842537619769841253,25,4.8,4,528973164674182935913654872486325791295716348137498526351269487842537619769841253,1.574
000300000009047020000090080340006000700000093050000800500070000000009160001080002,125368479839147526674592381348916257712854693956723814563271948287439165491685732,23,4.7,4,125368479839147526674592381348916257712854693956723814563271948287439165491685732,0.591
000700639071008000500040000000000800012000000430000070006309040080020000700000016,248715639671938452593246187967153824812497563435862971156379248384621795729584316,24,4.1,4,248715639671938452593246187967153824812497563435862971156379248384621795729584316,0.140
000000070060032040400950000000000006030049000009100800270500003054000000300007060,923418675165732948487956312512873496738649251649125837276594183854361729391287564,24,4.8,4,923418675165732948487956312512873496738649251649125837276594183854361729391287564,2.628
020050070300000109000120000003400010007090000059030000000000090000008004980005007,128359476375684129694127583863472915217596348459831762542763891736918254981245637,23,4.1,4,128359476375684129694127583863472915217596348459831762542763891736918254981245637,0.273
004062000000400806300710004035007000080000000090201000900000001000000093010009678,854962317179453826326718954435697182281534769697281435963875241748126593512349678,26,4.2,4,854962317179453826326718954435697182281534769697281435963875241748126593512349678,3.750
000000000060000050098037002000000400200600700003000501109200000700040000080009300,427596183361482957598137642916375428254618739873924561149263875735841296682759314,22,4.2,4,427596183361482957598137642916375428254618739873924561149263875735841296682759314,25.336
000007000000060000609001070800030010000004005230000007080000230003080409006400000,318247596572968143649351872857632914961874325234519687485796231723185469196423758,23,4.9,4,318247596572968143649351872857632914961874325234519687485796231723185469196423758,11.372
010000040400096300300001096006020508000007000030080000900000450000030920005009000,619358742428796315357241896196423578584617239732985164973862451861534927245179683,25,4.2,4,619358742428796315357241896196423578584617239732985164973862451861534927245179683,1.466
000600001092040000807003000081060700200800500004070009700030100040008050000006300,435687921692145873817923465981562734273894516564371289756239148349718652128456397,26,4.3,4,435687921692145873817923465981562734273894516564371289756239148349718652128456397,0.882
750000000090600000100908400000080000003560200000720001000002360005000012004000900,758241693492635187136978425247189536813564279569723841971852364385496712624317958,24,4.4,4,758241693492635187136978425247189536813564279569723841971852364385496712624317958,3.634
530000000004050001600008003040000000002007040908201000000030608009804000000090002,537126984824953761691478253346589127152367849978241536415732698269814375783695412,24,4.5,4,537126984824953761691478253346589127152367849978241536415732698269814375783695412,1.095
300001700000560000000800400082000003070090050003000004000080002000103007060420010,326941785847562139159837426582614973674398251913275864431786592298153647765429318,24,4.1,4,326941785847562139159837426582614973674398251913275864431786592298153647765429318,1.492
006090007050071038000006500005004000400020000012000000000060002800009070030000904,186593247954271638273846591365714829498625713712938465549367182821459376637182954,24,4.2,4,186593247954271638273846591365714829498625713712938465549367182821459376637182954,4.010
070500906005060000100000080002901045000007300000000090017020603030004200000000000,374518926985762431126493587862931745591247368743685192417829653638154279259376814,24,4.1,4,374518926985762431126493587862931745591247368743685192417829653638154279259376814,0.846
070000832000000400000250100026000000003000790090400500000300004904600000100802000,675194832219738465348256179526987341483521796791463528852379614934615287167842953,24,4.1,4,675194832219738465348256179526987341483521796791463528852379614934615287167842953,0.909
800070030600290040000108009002040087100000020730000000004000000005400008000001060,859674231671293845423158679592346187146785923738912456314867592265439718987521364,24,4.3,4,859674231671293845423158679592346187146785923738912456314867592265439718987521364,0.198
500430002400002000008009600000060020094007061005000709083000000050000007000310006,569438172431672598278159643817963425394527861625841739183796254956284317742315986,26,4.3,4,569438172431672598278159643817963425394527861625841739183796254956284317742315986,0.667
036507900090060005000008010000004039009720000010000400000080050065000040021300000,236517984198462375754938612672154839489723561513896427947681253365279148821345796,26,4.2,4,236517984198462375754938612672154839489723561513896427947681253365279148821345796,0.184
000900000064073000007000045000000008000160470800004210070600900003000000100020000,318945726564273891297816345741392568952168473836754219475631982623489157189527634,23,4.4,4,318945726564273891297816345741392568952168473836754219475631982623489157189527634,1.295
000034000060050080040090072004900000000470000001005098609000750000000000150000200,218734965967152384345896172534928617896471523721365498689243751472519836153687249,24,4.1,4,218734965967152384345896172534928617896471523721365498689243751472519836153687249,3.268
705006400040070100000000080800009054003000020400007009100000006000000500050180900,715826493248973165639541287827319654593468721461257839182795346974632518356184972,24,4.9,4,715826493248973165639541287827319654593468721461257839182795346974632518356184972,0.372
600800900173000600000000000400910003001004200730008005060000000004070000007090806,642851937173249658598367124426915783851734269739628415965482371384176592217593846,25,4.3,4,642851937173249658598367124426915783851734269739628415965482371384176592217593846,0.116
000060000090800470003002000081040200004050007050087000000906000100000080400010903,217465398695831472843792165781643259364259817952187634538926741129374586476518923,25,4.1,4,217465398695831472843792165781643259364259817952187634538926741129374586476518923,0.134
000010000800700005005300100009086000030001090000000240701004000000050070200000064,372615489814729635965348127529486713436271598187593246791864352643952871258137964,23,4.5,4,372615489814729635965348127529486713436271598187593246791864352643952871258137964,0.184
800000400000009708009450000024000380010007000600200000000803060000000001981000007,835726419246139758179458623724591386518367294693284175457813962362975841981642537,24,4.1,4,835726419246139758179458623724591386518367294693284175457813962362975841981642537,0.416
600000000000509400002080379040060790008090003300000000007040600000630015000005000,689473152731529486452186379245368791178294563396751824517942638824637915963815247,25,4.1,4,689473152731529486452186379245368791178294563396751824517942638824637915963815247,0.366
000403000001700200000096705030000006207060003006005470050000000910000040000001900,579423168361758294824196735435917826297864513186235479752649381913582647648371952,25,4.6,4,579423168361758294824196735435917826297864513186235479752649381913582647648371952,0.575
095000002200030000000019600070608240009000010640000000000000420050004700006701009,195846372264537198783219654371698245529473816648152937817965423952384761436721589,26,4.1,4,195846372264537198783219654371698245529473816648152937817965423952384761436721589,0.094
030020750090010000400700000001000000200065090000100035004000200610040000009008006,136429758897516342425783961561394827273865194948172635384651279612947583759238416,24,4.3,4,136429758897516342425783961561394827273865194948172635384651279612947583759238416,8.603
021300000000000030609000001000070004040806900010000250070908005000200380000005000,721354698458619732639782541293571864547826913816493257374968125165247389982135476,24,4.7,4,721354698458619732639782541293571864547826913816493257374968125165247389982135476,0.226
000000040000030500200000907809002100045700000000080005001003706500004010063020000,137295648986437521254168937879542163345716289612389475421853796598674312763921854,25,4.3,4,137295648986437521254168937879542163345716289612389475421853796598674312763921854,0.386
000004016804006000000820000106000080400000000073000405000002900030098007000000053,327954816854716329619823574196345782485279631273681495761532948532498167948167253,24,4.3,4,327954816854716329619823574196345782485279631273681495761532948532498167948167253,3.650
010000090003006400400000700802030000065000901001200300000080000000370240500900000,617428593923756418458193762892531674365847921741269385239684157186375249574912836,24,4.3,4,617428593923756418458193762892531674365847921741269385239684157186375249574912836,0.184
009020000400906300502000609004500001100083500080200000000300005000008000050040806,639425178418976352572831649324569781196783524785214963867392415941658237253147896,26,4.3,4,639425178418976352572831649324569781196783524785214963867392415941658237253147896,0.167
502000000000600083080407001705008060000000000020009300000004010847050600300070008,572183946914625783683497251795348162436712895128569374269834517847251639351976428,26,4.4,4,572183946914625783683497251795348162436712895128569374269834517847251639351976428,0.966
000056001400000063901000080800040005000802300200000700020400000509003000100090004,382956471457128963961734582816347295795812346234569718623471859549683127178295634,25,4.9,4,382956471457128963961734582816347295795812346234569718623471859549683127178295634,0.567
003910600000320090040000000000000000081000270000507003005002060008060051300000400,873915642156324897942876135739241586581639274624587913415792368298463751367158429,24,4.7,4,873915642156324897942876135739241586581639274624587913415792368298463751367158429,55.484
010030460405680700800000020306000000100040070000000109000400007002810500084053000,917532468425689731863174925346791852159248673278365149591426387632817594784953216,28,4.6,4,917532468425689731863174925346791852159248673278365149591426387632817594784953216,0.166
060000910000360000000910005070600580000000004040080160006004000590200400200000001,863425917951367248427918635172649583689153724345782169716894352598231476234576891,25,4.4,4,863425917951367248427918635172649583689153724345782169716894352598231476234576891,2.131
009000000020400069700010030005000807000300120900000000400070000000600502050000010,389726451521483769764915238135264897648397125972158346416572983893641572257839614,22,4.2,4,389726451521483769764915238135264897648397125972158346416572983893641572257839614,2.467
020480000000700409007013000040000000209001005510000008070020600000807004000030100,125489376368752419497613852746598231289341765513276948874125693931867524652934187,25,4.4,4,125489376368752419497613852746598231289341765513276948874125693931867524652934187,0.354
079080000300000760000020001400890000090046050006000200000008006000900007010700000,179684532382519764645327891421895673793246158856173249237458916568931427914762385,23,4.8,4,179684532382519764645327891421895673793246158856173249237458916568931427914762385,2.225
002007060004900000007000508600704300000000900000030085000019000310600800000800007,152387469834965271967421538685794312273158946491236785748519623319672854526843197,24,4.8,4,152387469834965271967421538685794312273158946491236785748519623319672854526843197,0.319
000086130000070000600004009020300070000040000010090004300900028000008006090000000,945286137138579642672134589429361875586742913713895264361957428257418396894623751,22,4.4,4,945286137138579642672134589429361875586742913713895264361957428257418396894623751,1.328
500209001009001200000005700010000003005007009000000060608104005100050007000603000,576289341489731256321465798912546873865327419743918562638174925194852637257693184,25,4.2,4,576289341489731256321465798912546873865327419743918562638174925194852637257693184,6.720
000000000200900350470500010000002068050001000000460070300007009010000000609040000,591673842268914357473528916934752168756831294182469573345187629817296435629345781,23,4.4,4,591673842268914357473528916934752168756831294182469573345187629817296435629345781,0.585
090402000400080090500000700000000031014800500050730000000000080108090004270000003,697452318421387695583916742769524831314869527852731469945273186138695274276148953,25,4.7,4,697452318421387695583916742769524831314869527852731469945273186138695274276148953,0.204
000009200400100005007000010005900006070200509003075800030002000204708000060000090,516849237492137685387526914825914376671283549943675821139462758254798163768351492,26,4.5,4,516849237492137685387526914825914376671283549943675821139462758254798163768351492,0.429
001000605000001000000070000090500100000040000058030029070002050600750300000300208,781293645265481937934675812396527184127849563458136729873912456642758391519364278,24,4.1,4,781293645265481937934675812396527184127849563458136729873912456642758391519364278,51.491
005900600940000000001050300000480200000000086610000407080090720702815000000002000,325941678947638152861257349573486291294173586618529437186394725732815964459762813,27,4.4,4,325941678947638152861257349573486291294173586618529437186394725732815964459762813,0.085
000000500630005700027840000000000050400208001010000008000010200000006003095300010,189672534634195782527843169872931456453268971916457328368719245741526893295384617,24,4.9,4,189672534634195782527843169872931456453268971916457328368719245741526893295384617,0.377
007050309050070400002900000000000051003007200070006803840000000000031000200004007,167458329359672418482913675628349751913587246574126893841765932796231584235894167,25,4.2,4,167458329359672418482913675628349751913587246574126893841765932796231584235894167,0.183
020007003000500000900083400000000010210600900400370060059702030060900070000010000,528467193341529786976183452687294315213658947495371268859742631162935874734816529,26,4.1,4,528467193341529786976183452687294315213658947495371268859742631162935874734816529,3.600
006008000190000000080400600000090700000000108805000304000050023509003000700100000,356978241194362875287415639631894752942537168875621394418756923569283417723149586,23,4.6,4,356978241194362875287415639631894752942537168875621394418756923569283417723149586,4.449
015009000000250008200300006104000900806043000000000000000005000470010003000000802,315869427769254138248371596134782965896543271527196384683425719472918653951637842,23,4.4,4,315869427769254138248371596134782965896543271527196384683425719472918653951637842,1.229
000030100700008006002104000106090340800200700040000600409010000000400050000060001,958637124714928536362154987126795348893246715547381692479512863681473259235869471,25,4.7,4,958637124714928536362154987126795348893246715547381692479512863681473259235869471,0.206
000000205009000000300008060040010307000005000001043090026000703705020000000500800,867194235459632178312758964548916327693275481271843596126489753785321649934567812,24,5.0,4,867194235459632178312758964548916327693275481271843596126489753785321649934567812,5.146
800050020000700100006032007050080030000900400028000700005000063103000078000000200,897651324432798156516432897954187632761923485328546719275814963143269578689375241,25,4.5,4,897651324432798156516432897954187632761923485328546719275814963143269578689375241,0.503
000007001007200008000058460000602030400000506080000000700004100050010090020009000,598467321647231958231958467915672834472893516386145279769524183854316792123789645,24,4.4,4,598467321647231958231958467915672834472893516386145279769524183854316792123789645,0.540
730005000005000000900806005003000400000000297200009800020530009001000040600410000,738195624165243978942876315893721456516384297274659831427538169381967542659412783,25,4.1,4,738195624165243978942876315893721456516384297274659831427538169381967542659412783,0.972
060000000170020460000400510890060104450001680000000000040002300500670900000050001,364517829175829463982436517897265134453791682216348795749182356521673948638954271,28,4.9,4,364517829175829463982436517897265134453791682216348795749182356521673948638954271,0.296
308000000000030009020100057000080013000700500900005400800060002004000000100359000,398576241517234689426198357645982713281743596973615428859467132734821965162359874,24,4.5,4,398576241517234689426198357645982713281743596973615428859467132734821965162359874,3.646
090028000600000100000401600000570002206000700047000080500080096100003000000000810,791628345684735129325491678813574962256819734947362581532187496168943257479256813,25,4.6,4,791628345684735129325491678813574962256819734947362581532187496168943257479256813,0.169
008062500503000000007900030000600408000780305000005010000500109020009000006000000,498362571563178942217954836751693428642781395839245617374526189125839764986417253,24,4.6,4,498362571563178942217954836751693428642781395839245617374526189125839764986417253,0.381
000010050027060010000000002006020800308007040000050000504900000000000700700004001,643812957927365418815749362196423875358197246472658139584971623231586794769234581,22,4.2,4,643812957927365418815749362196423875358197246472658139584971623231586794769234581,1.204
000000009036009050050460030000237600210000000000090000000080490008020000500100008,472358169836719254159462837985237641217645983643891572721583496368924715594176328,24,4.8,4,472358169836719254159462837985237641217645983643891572721583496368924715594176328,0.398
830700010005800090000100005200004006006020000040030900910000060000000200067010080,834759612125863794679142835283974156796521348541638927912487563458396271367215489,25,4.2,4,834759612125863794679142835283974156796521348541638927912487563458396271367215489,0.142
040000600008006004000000010006900000004050002910000050000069001800041000500070020,345812679128796534679435218256987143784153962913624857432569781867241395591378426,23,4.2,4,345812679128796534679435218256987143784153962913624857432569781867241395591378426,13.644
140500000000000180750080024670000040010000007004003900000400000005600809000020000,148562793236794185759381624673915248912846537584273961861459372425637819397128456,24,4.2,4,148562793236794185759381624673915248912846537584273961861459372425637819397128456,1.627
000508000000700020958206000000003200060000100004070003400080000700060000026000840,372518469641739528958246731817653294563924187294871653435182976789465312126397845,24,4.8,4,372518469641739528958246731817653294563924187294871653435182976789465312126397845,0.312
000930050004000000095010000170003090000001860000400005800000070000000000203000401,721934658384567129695218347176853294542791863938426715819342576467185932253679481,22,4.2,4,721934658384567129695218347176853294542791863938426715819342576467185932253679481,0.248
207000000450083009000400000560900004900008010000500000080000703002005000004009800,237196485456783129819452376568917234943628517721534968685241793392875641174369852,24,4.6,4,237196485456783129819452376568917234943628517721534968685241793392875641174369852,0.430
502009000000050210076080000009300000000017040340000020200701608000000000000000095,532179864498653217176482953769324581825917346341865729254791638983546172617238495,24,4.9,4,532179864498653217176482953769324581825917346341865729254791638983546172617238495,0.867
000340850009000400050090700508600090004000002100000000000938000030006000947000000,261347859789265431453891726528614397374589162196723548615938274832476915947152683,24,4.2,4,261347859789265431453891726528614397374589162196723548615938274832476915947152683,0.226
000000000980400507300605080800507200040000100100008000006000070000000020700180004,654879312982431567371625489869517243547263198123948756216394875438756921795182634,24,4.2,4,654879312982431567371625489869517243547263198123948756216394875438756921795182634,0.905
950002001000000060000300420075090002004010600000030040080001006000000000603900800,956482371432179568817356429375694182294718653168235947789541236521863794643927815,24,4.1,4,956482371432179568817356429375694182294718653168235947789541236521863794643927815,0.453
840050200060108000000000030000000060000580100905001003006300400020710006000000009,843659271762138954591472638218943765634587192975261843186395427329714586457826319,24,4.5,4,843659271762138954591472638218943765634587192975261843186395427329714586457826319,11.919
040300008001009050970080200000007000000021000052008470030050001000000000810000049,645312798281749356973685214498537162367421985152968473739854621524196837816273549,25,4.3,4,645312798281749356973685214498537162367421985152968473739854621524196837816273549,0.376
000002000008007000031800050084500100000000630050300084940020500000000040000000016,497152863568937421231864957384576192719248635652319784943621578126785349875493216,24,4.6,4,497152863568937421231864957384576192719248635652319784943621578126785349875493216,0.521
000047201001380000243000000000294060000000000020030704850070000000000040100009650,968547231571382496243916578387294165415768329629135784856473912792651843134829657,26,4.1,4,968547231571382496243916578387294165415768329629135784856473912792651843134829657,0.072
100000050690000000037900084000000045010000000000530690000003000360150009000097000,148372956695841327237965184983716245516429738724538691479683512362154879851297463,24,4.3,4,148372956695841327237965184983716245516429738724538691479683512362154879851297463,6.337
400001052030000000000608410000400500807006000000020600040003000080090007029860000,476931852138542769592678413263489571857316294914725638741253986685194327329867145,25,4.3,4,476931852138542769592678413263489571857316294914725638741253986685194327329867145,0.451
040000000017200003006000090600100009000030004000907020800005060002809050030010000,948763215517298643326451798674182539289536174153947826891325467462879351735614982,24,5.0,4,948763215517298643326451798674182539289536174153947826891325467462879351735614982,6.622
700030060084095001000700000000041000309000040000360050400000608061000004007050000,715438269684295731932716485576941823329587146148362957453129678261873594897654312,25,4.2,4,715438269684295731932716485576941823329587146148362957453129678261873594897654312,0.977
200800009008000000500049302000602890100000005000050260040103000900000050003000040,234861579798235416516749382357612894162984735489357261645173928971428653823596147,25,4.2,4,234861579798235416516749382357612894162984735489357261645173928971428653823596147,0.221
000000600310000748607008012029007400000001000000640100704800090006000300000750000,842175639315296748697438512129387456463521987578649123754863291286914375931752864,27,4.5,4,842175639315296748697438512129387456463521987578649123754863291286914375931752864,0.086
000500084030600100400900300100040068070021400009000000004003010080000000001000907,917532684538674192462918375125349768673821459849765231794253816286197543351486927,25,4.4,4,917532684538674192462918375125349768673821459849765231794253816286197543351486927,0.566
200300080000000050907008003002071090008090700000500006483060000000034602000000000,261359487834726951957148263542671398618493725379582146483267519195834672726915834,25,4.4,4,261359487834726951957148263542671398618493725379582146483267519195834672726915834,0.190
020034070016000400000000000200590000000000005904000018407000830000008600060010050,528634179316759482749182563281597346673841295954326718497265831135978624862413957,24,4.3,4,528634179316759482749182563281597346673841295954326718497265831135978624862413957,0.085
000004301010900800000710040602007900000000400053000060801052000000000000200006037,925864371714923856368715249682547913197638425453291768871352694536479182249186537,25,4.1,4,925864371714923856368715249682547913197638425453291768871352694536479182249186537,0.193
100900800007600910400010026000000065000003000003700008050094000980000600004006000,165942837237658914498317526871429365649583172523761498356294781982175643714836259,25,4.6,4,165942837237658914498317526871429365649583172523761498356294781982175643714836259,0.616
000065000206040000080200900000700005010008400003000701009000000160490000700520600,971365842236849157485271963694712385517938426823654791359186274162497538748523619,25,4.2,4,971365842236849157485271963694712385517938426823654791359186274162497538748523619,8.873
040070300100000070030002050084030090000060004000000203002009000605080000000500001,249175368158396472736842159584231796327968514961754283472619835615483927893527641,23,4.1,4,249175368158396472736842159584231796327968514961754283472619835615483927893527641,0.198
950003072000900803002007940500000367000004000000036520000000000300700008070001035,958413672417962853632857941541289367263574189789136524125348796396725418874691235,28,4.5,4,958413672417962853632857941541289367263574189789136524125348796396725418874691235,0.680
150000004000000020006050000000000070603900000908106000001000200300040706009800003,157382964834619527296754381512438679643975812978126435761593248385241796429867153,23,4.3,4,157382964834619527296754381512438679643975812978126435761593248385241796429867153,0.451
031002600000000100280007000009003006006000001040800000000000510400008007300040000,531492678967385142284617953129573486856924731743861295678239514492158367315746829,22,5.6,5,531492678967385142284617953129573486856924731743861295678239514492158367315746829,2.092
000009000804002000120807000002004300000030270730600000000000090008290430000000785,357169824894352167126847953982574316645931278731628549413785692578296431269413785,26,5.5,5,357169824894352167126847953982574316645931278731628549413785692578296431269413785,1.629
003040000902008104000050006017005000000900000406010500700002000020000008004300620,573146289962738154148259736217465893385927461496813572731682945629574318854391627,25,5.3,5,573146289962738154148259736217465893385927461496813572731682945629574318854391627,1.461
010079000000000006002603000083000700000700085009002000005306402300000070000020050,516479238937218546842653917483561729261794385759832164175386492328945671694127853,24,5.4,5,516479238937218546842653917483561729261794385759832164175386492328945671694127853,5.615
400000002003009800012604000000000680070090000000400035008513200105000000000060000,497381562653729814812654793549132687376895421281476935768513249125948376934267158,24,5.3,5,497381562653729814812654793549132687376895421281476935768513249125948376934267158,7.175
000000920209700040000050170090000000002007400300068700010005000000014003008000000,175436928269781345834952176597143862682597431341268759913675284726814593458329617,23,5.3,5,175436928269781345834952176597143862682597431341268759913675284726814593458329617,0.552
000000300000086470003004010000435000000000080070009601800040009010000800096000050,745192368921386475683574912168435297239761584574829631857643129312957846496218753,24,5.4,5,745192368921386475683574912168435297239761584574829631857643129312957846496218753,0.324
500090001000012400900300800007000008010008207000160009103700000059020000020000000,532894671876512493941376852697253148315948267284167539163785924759421386428639715,25,5.3,5,532894671876512493941376852697253148315948267284167539163785924759421386428639715,0.244
000000084543900000000002100800000002100300000030060009008005700700000425020100000,612753984543981267987642153856419372179328546234567819468295731791836425325174698,24,5.8,5,612753984543981267987642153856419372179328546234567819468295731791836425325174698,1.264
500006700080401000000325004000000070005060000370002005090000040000000902002003150,534986721286471539719325864461539278925867413378142695197258346653714982842693157,25,5.9,5,534986721286471539719325864461539278925867413378142695197258346653714982842693157,2.808
050200000029400006000070000002010000040000860830090700010028940000000001000043070,453269187729481536168375294972816453541732869836594712317628945684957321295143678,25,5.2,5,453269187729481536168375294972816453541732869836594712317628945684957321295143678,0.616
000014370002030900001890046008000060000000480100003000950001000700400090000000600,695214378482736915371895246238547169567129483149683752956371824723468591814952637,25,5.1,5,695214378482736915371895246238547169567129483149683752956371824723468591814952637,0.131
030004008400621000000003060100042600000900070040000002520036090007000000000700006,632574918489621735715893264178342659253968471946157382521436897867219543394785126,25,5.3,5,632574918489621735715893264178342659253968471946157382521436897867219543394785126,0.284
806400032205000000000006180300620007400003001000090000000700000027000004600000800,816457932235981746794236185381625497469873251572194368158749623927368514643512879,24,5.9,5,816457932235981746794236185381625497469873251572194368158749623927368514643512879,1.016
001000005070000840090270000000000000000082500307000090400300000000021006030005002,861943725273516849594278163125739684649182537387654291412367958958421376736895412,22,5.3,5,861943725273516849594278163125739684649182537387654291412367958958421376736895412,26.194
000800000000190003000060708000410000071000002206900000080000046053009000600000007,312857964867194253495263718538412679971536482246978135189725346753649821624381597,23,5.2,5,312857964867194253495263718538412679971536482246978135189725346753649821624381597,0.472
006000000030800007200050000800300060000501802004006000900000200010200584400000901,756943128139862457248157693891324765367591842524786319975418236613279584482635971,25,5.1,5,756943128139862457248157693891324765367591842524786319975418236613279584482635971,0.511
007401009041200000300500000600930005070000000039000600000009800100008020008010007,257481369941263578386597214612934785574826193839175642725649831193758426468312957,25,5.9,5,257481369941263578386597214612934785574826193839175642725649831193758426468312957,0.149
070480200200900080090007000700002105010050000800003000000000510300000004002000860,173486259264935781598217436739862145416759328825143697687394512351628974942571863,24,5.1,5,173486259264935781598217436739862145416759328825143697687394512351628974942571863,0.282
030000005006200030405060700098000010300800007000000060001380000000709000700640008,239417685176258934485963721698574312312896547547132869921385476864729153753641298,25,5.4,5,239417685176258934485963721698574312312896547547132869921385476864729153753641298,0.273
010000900000020080500040300007500000000014090803070000001000000030006005408300020,214638957376925184589741362197563248625814793843279516761452839932186475458397621,23,5.4,5,214638957376925184589741362197563248625814793843279516761452839932186475458397621,0.109
009600000004000230002015000000000675080070000000406800020107900006020300100000000,739642158514798236862315749493281675681579423275436891328157964956824317147963582,24,5.3,5,739642158514798236862315749493281675681579423275436891328157964956824317147963582,0.207
600500010400007030000003008001020000090000800240600005020030080900048200000000600,638594712452817936719263548871425369596371824243689175125936487967148253384752691,24,5.1,5,638594712452817936719263548871425369596371824243689175125936487967148253384752691,1.207
000095002000000007160000000020000009004000700009671000000000800800139005900054000,438795162295316487167482953721548639654923718389671524543267891876139245912854376,23,5.7,5,438795162295316487167482953721548639654923718389671524543267891876139245912854376,1.354
140760000050001000007400060800000207000040000000920540590600030000003000002070009,143765928659281473287439165814356297925147386736928541598612734471893652362574819,25,5.6,5,143765928659281473287439165814356297925147386736928541598612734471893652362574819,0.304
000300080000700004091000000000001890003029600002000000200000000010005006800000540,627314985358796214491258763574631892183429657962587431245963178719845326836172549,21,5.4,5,627314985358796214491258763574631892183429657962587431245963178719845326836172549,0.632
800006004009000003705800200000080600000025340500004010104907060957000000000000000,832796154469512783715843296241389675678125349593674812124937568957268431386451927,26,5.2,5,832796154469512783715843296241389675678125349593674812124937568957268431386451927,0.313
000050000050000800204003001300090070000000053009100000100060000400800000023000710,938451627751629834264783591342598176816274953579136482185367249497812365623945718,22,5.4,5,938451627751629834264783591342598176816274953579136482185367249497812365623945718,3.081
000400070504008000690500080000600500200001006000087200000000000320009060019000003,832496175574138692691572384983624517247951836156387249768243951325719468419865723,24,5.3,5,832496175574138692691572384983624517247951836156387249768243951325719468419865723,0.330
080204000000300001503001002000600000704010000609002030000800706000000203905000000,186254379492378561573961482218637945734519628659482137321845796847196253965723814,24,5.4,5,186254379492378561573961482218637945734519628659482137321845796847196253965723814,7.564
