puzzle,solution,clues,difficulty,difficulty_range,result,runtime
000300980300907000000600100724000008800040010060000203690005000000008400002000060,246351987315987624987624135724136598839542716561879243698415372173268459452793861,25,2.9,2,246351987315987624987624135724136598839542716561879243698415372173268459452793861,0.340871
100600030008040050070000080035000040006009002000024000007000003004058000000002060,142685739968743251573291684235167948416839572789524316857916423624358197391472865,23,2.8,2,142685739968743251573291684235167948416839572789524316857916423624358197391472865,0.35835
009000030725060000000000700030001085050020003400000010080200300600800002000009400,849712536725364891316985724932471685157628943468593217581246379694837152273159468,24,2.8,2,849712536725364891316985724932471685157628943468593217581246379694837152273159468,1.40371
100000000002000700009305006080426000050009400700080000000000200047000090600702050,135267948462891735879345126981426573356179482724583619518934267247658391693712854,24,2.7,2,135267948462891735879345126981426573356179482724583619518934267247658391693712854,0.430321
010007800604090000000050010000000500980000000007208060000500301000030090200010600,519327846674891235823456917461973582982165473357248169796584321145632798238719654,23,2.6,2,519327846674891235823456917461973582982165473357248169796584321145632798238719654,5.04582
000080590001000400050700003030800000098064000000023004100000000029400650603015000,374182596861359472952746183436871925298564317517923864145697238729438651683215749,27,2.7,2,374182596861359472952746183436871925298564317517923864145697238729438651683215749,0.384099
420000801800100027000800600904070005701040000000060000200053400093000200000010000,425736891836194527179825643984372165761548932352961784218653479593487216647219358,26,3.0,2,425736891836194527179825643984372165761548932352961784218653479593487216647219358,0.37811
000304000300000010010090500020000680000008907030007000002900400040020706009000000,275314869396785214814692573427139685651248937938567142162973458543821796789456321,23,2.6,2,275314869396785214814692573427139685651248937938567142162973458543821796789456321,0.46168
000100002000000080007365400061000000070000040008400170000004060920700000030009507,649178352153942786287365491461597238572831649398426175715284963926753814834619527,25,2.1,2,649178352153942786287365491461597238572831649398426175715284963926753814834619527,1.53981
216000000000000000040000890000037000090004000403250600000000003980016020000970005,216798354859643271347521896162837549598164732473259618721485963985316427634972185,24,2.7,2,216798354859643271347521896162837549598164732473259618721485963985316427634972185,9.37813
070000000000504309809070002900000001300007006087040023052000060608000000000050007,573269814216584379849173652964325781325817496187946523752431968638792145491658237,26,2.8,2,573269814216584379849173652964325781325817496187946523752431968638792145491658237,0.721508
500200000007090580090010000001060040845000920200000000000800100030000000604000002,516287439427693581398415267971562843845371926263948715752836194139724658684159372,23,2.7,2,516287439427693581398415267971562843845371926263948715752836194139724658684159372,0.592351
000000060000031005000480000039500020406900000000000370700050800002000003040090500,381275964924631785567489231839517426476923158215864379793156842152748693648392517,23,2.1,2,381275964924631785567489231839517426476923158215864379793156842152748693648392517,0.605084
000809006048000000000600020061007400200000500400000003000030107090200080100006000,512879346648352719937641825361527498289463571475198263826934157793215684154786932,23,3.7,3,512879346648352719937641825361527498289463571475198263826934157793215684154786932,7.38279
060020480000000053000400000025703600300602000000890000408207000000006001002000700,169325487274168953583479162825743619391652874746891325418237596937586241652914738,25,3.6,3,169325487274168953583479162825743619391652874746891325418237596937586241652914738,0.405784
000000009007000050194600003080073002020400700000500090300000080000010000506020001,658237419237194856194658273481973562925461738763582194312746985849315627576829341,24,3.1,3,658237419237194856194658273481973562925461738763582194312746985849315627576829341,0.538104
506000090090000845000100006005380010600000370003900000001000000020600004000028000,576842193192763845834195726245387619619254378783916452461539287928671534357428961,24,3.8,3,576842193192763845834195726245387619619254378783916452461539287928671534357428961,0.350637
032500700004020008000400500008030090090000001070902050000000003005040060800007000,132586749754129638689473512548731296296854371371962854467215983925348167813697425,24,4.0,3,132586749754129638689473512548731296296854371371962854467215983925348167813697425,0.794838
060020007000000320000004000000605200001000090308010004000079100010030600540000002,965328417874156329132794856497685231651243798328917564286579143719432685543861972,24,3.1,3,965328417874156329132794856497685231651243798328917564286579143719432685543861972,3.29654
000000000032010800600005400070209003000050000009400021000007085006000700010800009,581742396432916857697385412178269543264153978359478621943627185826591734715834269,24,3.4,3,581742396432916857697385412178269543264153978359478621943627185826591734715834269,0.366655
800050902000000000005000360406790005010002003200000089001600000000245008000130000,864351972123976854795824361436798215918562743257413689341689527679245138582137496,26,3.5,3,864351972123976854795824361436798215918562743257413689341689527679245138582137496,0.304723
017000600800000003060003094020458010000160000000070000105900308030000029000000000,317594682894216753562783194623458917478169235951372846145927368736841529289635471,25,3.1,3,317594682894216753562783194623458917478169235951372846145927368736841529289635471,0.694574
080000030096008000003006900007001000000020054200000800400700000000600205000100609,782915436196438527543276918957841362618329754234567891469752183871693245325184679,23,4.0,3,782915436196438527543276918957841362618329754234567891469752183871693245325184679,1.58005
009004600008070005063000002000000000700036800020005000002100003000000008041009500,579824631218673945463591782136748259795236814824915376982157463357462198641389527,23,3.3,3,579824631218673945463591782136748259795236814824915376982157463357462198641389527,16.8983
500900020008000000000201708007090100000000006600004203000500000000720800403008000,574986321218437569936251748347692185892315476651874293789543612165729834423168957,23,3.1,3,574986321218437569936251748347692185892315476651874293789543612165729834423168957,14.5202
070000006800060009016200580780690000040100000300027001030000000100500200000730050,273958416854361729916274583781695342642183975395427861537812694168549237429736158,27,3.3,3,273958416854361729916274583781695342642183975395427861537812694168549237429736158,0.389235
000020010080040090003005008400003080000000400700100900050081067000050000601007000,974328516185746392263915748492573681516892473738164925359481267827659134641237859,24,3.4,3,974328516185746392263915748492573681516892473738164925359481267827659134641237859,0.407655
005030000610084000000100000109005006406090050500000008000720500000006847000000201,875932614613584972294167385139875426486291753527643198341728569952316847768459231,26,3.8,3,875932614613584972294167385139875426486291753527643198341728569952316847768459231,0.841598
001030040000900070540000006300209065000407000912500000003002600000000830000070000,791635248236948571548721396374289165865417923912563784453892617627154839189376452,25,3.1,3,791635248236948571548721396374289165865417923912563784453892617627154839189376452,0.41197
080019500040500020006802000003400100000050007009000080004006300000000800700000201,287619534941537628356842719673498152418253967529761483894126375132975846765384291,24,4.0,3,287619534941537628356842719673498152418253967529761483894126375132975846765384291,0.295075
800009004040010800001000000000500002207000000053060000300806005006004720000000001,825739164649215837731648259468597312297381546153462978312876495986154723574923681,23,3.4,3,825739164649215837731648259468597312297381546153462978312876495986154723574923681,6.2368
000800000907200010080061000000180030043050900000003050000026700000090002860000005,621875349957234816384961527576189234143652978298743651419526783735498162862317495,25,3.5,3,621875349957234816384961527576189234143652978298743651419526783735498162862317495,1.93722
700000006000000000080030209000051000004600300050090020060070030209008004405000090,743289156592146873186735249328451967914627385657893421861974532239568714475312698,24,3.6,3,743289156592146873186735249328451967914627385657893421861974532239568714475312698,6.15867
500000732040050000600007400000500180700900053000070000004000370308002006000010000,519468732247359861683127495492536187761984253835271649124695378358742916976813524,25,3.1,3,519468732247359861683127495492536187761984253835271649124695378358742916976813524,0.247918
000003400000068103103700800060901300000000005407000000040000500000004021720500000,682193457574268193193745862265971348819436275437852916341627589956384721728519634,25,3.2,3,682193457574268193193745862265971348819436275437852916341627589956384721728519634,0.727466
400006000162000000007030008050400000000069075008020900009004610200000050000002700,483976521162548397597231468956417283324869175718325946839754612271693854645182739,25,3.1,3,483976521162548397597231468956417283324869175718325946839754612271693854645182739,0.436838
000001000600504090000080704360400000000070050701006003002000009810023500000000800,438791265627534198159682734365418972284379651791256483542867319816923547973145826,25,3.6,3,438791265627534198159682734365418972284379651791256483542867319816923547973145826,0.413065
000024180020080073005007060100052000000000000300008059080003006074000030000090000,739624185426581973815937264197352648658749321342168759581273496974816532263495817,25,3.2,3,739624185426581973815937264197352648658749321342168759581273496974816532263495817,0.993916
600090000000000406000506000800005004000010037002040100007050000093400000204600003,615794382729138456348526719871365924456219837932847165167953248593482671284671593,24,3.2,3,615794382729138456348526719871365924456219837932847165167953248593482671284671593,2.42522
